id,siteID,year,first_ice,freezeup,unsafe_boat,safe_man,safe_veh,type_veh,remarks,,
2427,151,2018,1/6/2018,2/3/2018,1/13/2018,2/7/2018,0000-00-00,,,,
2428,17,2018,9/29/2018,10/7/2018,10/6/2018,10/15/2018,10/18/2018,snowmachine,,,
2429,17,2018,10/30/2018,11/10/2018,11/2/2018,12/1/2018,12/1/2018,snowmachine,,,
2430,475,2019,0000-00-00,11/8/2019,0000-00-00,11/18/2018,0000-00-00,,,,
2431,276,2020,10/11/2020,10/18/2020,10/18/2020,0000-00-00,0000-00-00,,,,
2432,475,2020,10/15/2020,11/3/2020,10/16/2020,11/17/2020,11/19/2020,snowmachine,,,
2433,113,2020,0000-00-00,10/28/2020,10/27/2020,0000-00-00,0000-00-00,,,,
2434,174,2020,0000-00-00,11/2/2020,11/1/2020,0000-00-00,0000-00-00,,,,
2435,207,2020,0000-00-00,11/4/2020,0000-00-00,0000-00-00,0000-00-00,,,,
2436,182,2020,11/4/2020,0000-00-00,0000-00-00,0000-00-00,0000-00-00,,,,
2437,491,2020,0000-00-00,11/3/2020,0000-00-00,0000-00-00,0000-00-00,,,,
2438,38,2020,0000-00-00,10/11/2020,0000-00-00,0000-00-00,0000-00-00,,," on 13 Oct there was about 1"" near shore.",
2439,65,2020,0000-00-00,10/10/2020,0000-00-00,10/14/2020,0000-00-00,,, people were walking on it be 14 Oct,
2440,511,2020,10/7/2020,11/26/2020,11/12/2020,11/27/2020,0000-00-00,,,,
2441,468,2020,0000-00-00,11/1/2020,0000-00-00,0000-00-00,0000-00-00,,,,
2442,469,2020,0000-00-00,11/28/2020,0000-00-00,0000-00-00,0000-00-00,,,,
2443,194,2020,10/16/2020,10/28/2020,10/10/2020,11/18/2020,11/19/2020,snowmachine,,,
